ID,atom:entry,atom:id,atom:link,atom:summary,atom:title,atom:updated,cac-place-ext:AdditionalPublicationDocumentReference,cac-place-ext:AdditionalPublicationRequest,cac-place-ext:AdditionalPublicationStatus,cac-place-ext:ContractFolderStatus,cac-place-ext:GeneralDocument,cac-place-ext:GeneralDocumentDocumentReference,cac-place-ext:LocatedContractingParty,cac-place-ext:ParentLocatedParty,cac-place-ext:ValidNoticeInfo,cac:AdditionalDocumentReference,cac:Address,cac:AddressLine,cac:AllowedSubcontractTerms,cac:Attachment,cac:AuctionTerms,cac:AwardedTenderedProject,cac:AwardingCriteria,cac:AwardingTerms,cac:BudgetAmount,cac:ClassificationCategory,cac:Contact,cac:Contract,cac:ContractExtension,cac:ContractModification,cac:ContractModificationLegalMonetaryTotal,cac:Country,cac:DocumentAvailabilityPeriod,cac:EconomicOperatorShortList,cac:ExternalReference,cac:FinalLegalMonetaryTotal,cac:FinancialEvaluationCriteria,cac:Language,cac:LegalDocumentReference,cac:LegalMonetaryTotal,cac:OptionValidityPeriod,cac:ParticipationRequestReceptionPeriod,cac:Party,cac:PartyIdentification,cac:PartyName,cac:PlannedPeriod,cac:PostalAddress,cac:ProcurementLegislationDocumentReference,cac:ProcurementProject,cac:ProcurementProjectLot,cac:RealizedLocation,cac:RequiredBusinessClassificationScheme,cac:RequiredCommodityClassification,cac:RequiredFinancialGuarantee,cac:SpecificTendererRequirement,cac:TechnicalDocumentReference,cac:TechnicalEvaluationCriteria,cac:TenderResult,cac:TenderSubmissionDeadlinePeriod,cac:TendererQualificationRequest,cac:TenderingProcess,cac:TenderingTerms,cac:WinningParty,cbc-place-ext:ContractFolderStatusCode,cbc-place-ext:NoticeTypeCode,cbc-place-ext:PublicationMediaName,cbc-place-ext:SendDate,cbc:AbnormallyLowTendersIndicator,cbc:AgencyID,cbc:AmountRate,cbc:AuctionConstraintIndicator,cbc:AwardDate,cbc:CityName,cbc:CodeValue,cbc:ContractFolderID,cbc:ContractID,cbc:ContractModificationDurationMeasure,cbc:ContractingPartyTypeCode,cbc:ContractingSystemCode,cbc:CountrySubentity,cbc:CountrySubentityCode,cbc:Description,cbc:DocumentHash,cbc:DocumentTypeCode,cbc:DurationMeasure,cbc:ElectronicMail,cbc:EndDate,cbc:EndTime,cbc:EstimatedOverallContractAmount,cbc:EvaluationCriteriaTypeCode,cbc:ExpectedQuantity,cbc:FileName,cbc:FinalDurationMeasure,cbc:FundingProgram,cbc:FundingProgramCode,cbc:GuaranteeTypeCode,cbc:HigherTenderAmount,cbc:ID,cbc:IdentificationCode,cbc:IssueDate,cbc:ItemClassificationCode,cbc:LiabilityAmount,cbc:LimitationDescription,cbc:Line,cbc:LotsCombinationContractingAuthorityRights,cbc:LowerTenderAmount,cbc:MaximumLotPresentationQuantity,cbc:MaximumQuantity,cbc:MaximumTendererAwardedLotsQuantity,cbc:MinimumQuantity,cbc:Name,cbc:Note,cbc:OptionsDescription,cbc:PartPresentationCode,cbc:PayableAmount,cbc:PersonalSituation,cbc:PostalZone,cbc:PriceRevisionFormulaDescription,cbc:ProcedureCode,cbc:ProcurementProjectLotID,cbc:Rate,cbc:ReceivedTenderQuantity,cbc:RequiredCurriculaIndicator,cbc:RequirementTypeCode,cbc:ResultCode,cbc:SMEAwardedIndicator,cbc:StartDate,cbc:SubTypeCode,cbc:SubmissionMethodCode,cbc:TaxExclusiveAmount,cbc:Telefax,cbc:Telephone,cbc:TotalAmount,cbc:TypeCode,cbc:URI,cbc:UrgencyCode,cbc:VariantConstraintIndicator,cbc:WebsiteURI,cbc:WeightNumeric
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6678326,1,1,1,1,1,1,5,0,4,1,8,8,1,0,4,0,1,1,0,11,0,1,0,0,1,0,1,1,0,0,0,2,0,0,11,0,1,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,1,0,7,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,3,2,1,1,1,1,1,1,2,0,9,0,0,0,0,1,16,2,5,1,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,7,1,0,2,1,1,2,0,0,1,1,11,1,1,0,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084809,1,1,1,1,1,1,2,0,2,1,1,1,1,0,2,2,1,1,0,5,0,0,1,1,1,0,1,0,0,0,0,2,1,0,5,0,1,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,1,0,1,1,2,0,1,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,5,4,0,1,1,2,2,1,3,0,1,0,0,0,0,0,9,2,2,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,5,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6085404,1,1,1,1,1,1,6,0,5,1,3,3,1,4,5,0,1,1,0,6,1,1,1,1,1,0,1,1,0,0,0,2,1,0,6,0,1,1,1,1,0,0,1,2,6,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,1,1,1,2,0,1,0,0,1,1,1,1,5,2,1,1,1,2,2,1,2,0,4,0,0,0,1,1,10,2,6,2,0,0,1,0,1,0,0,0,0,10,0,0,0,1,0,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,1,1,6,1,1,0,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084810,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084811,1,1,1,1,1,1,2,0,2,1,0,0,1,0,2,0,1,1,0,2,0,0,3,1,1,0,1,0,0,0,0,2,1,0,2,0,2,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,1,1,2,1,2,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,8,2,0,1,1,2,2,1,4,0,0,0,0,0,1,0,6,2,2,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,2,1,1,0,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6866013,1,1,1,1,1,1,5,0,3,1,4,4,1,0,3,2,1,1,1,9,0,1,1,1,1,0,1,0,1,0,0,2,1,0,9,0,0,1,1,1,1,0,1,3,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,3,3,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,3,4,1,1,1,2,2,1,0,0,5,0,0,0,0,1,13,2,4,1,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,2,0,1,0,1,1,1,1,1,0,0,1,1,2,1,1,1,1,9,1,0,0,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084812,1,1,1,1,1,1,2,0,2,1,0,0,1,0,2,1,1,1,0,3,1,0,3,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,2,0,0,1,0,0,1,0,1,1,0,1,2,2,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,4,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7,2,2,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,3,1,1,0,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6889558,1,1,1,1,1,1,3,0,2,1,13,13,1,0,2,0,1,1,0,14,0,1,0,0,1,0,1,0,0,0,0,2,0,0,14,0,0,1,0,1,0,0,1,3,2,1,1,1,1,0,1,0,4,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,14,0,0,0,0,0,18,2,2,4,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,2,1,1,1,1,14,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084813,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6292327,1,1,1,1,1,1,28,0,4,1,39,39,1,4,4,6,16,1,0,47,0,15,150,1,16,0,1,11,0,0,0,17,1,0,47,0,15,1,1,11,0,0,1,12,16,1,1,1,16,15,16,0,16,0,0,1,15,15,1,1,1,1,11,1,4,4,0,0,0,0,0,15,17,0,1,0,0,1,1,16,16,196,8,0,1,1,2,2,1,30,0,39,0,0,0,0,0,87,17,39,16,0,0,1,0,0,0,0,0,0,50,0,0,1,11,0,1,0,1,15,0,15,0,0,15,15,11,1,1,27,0,0,16,1,47,1,1,1,150
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6646806,1,1,1,1,1,1,3,0,3,1,9,9,1,5,3,2,1,1,0,13,0,1,3,1,1,0,1,0,0,0,0,2,0,0,13,0,1,1,1,1,0,0,1,2,7,1,1,1,1,0,1,0,1,1,8,1,1,1,1,1,1,1,1,1,3,3,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,7,4,0,1,1,1,1,1,2,0,9,0,0,0,1,0,17,2,3,1,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,1,0,1,0,0,1,0,8,1,0,0,1,1,2,1,1,1,1,13,1,1,1,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084814,1,1,1,1,1,1,2,0,2,1,0,0,1,5,2,0,1,1,1,2,0,0,17,1,1,0,1,0,1,0,0,2,0,0,2,0,1,1,1,0,1,0,1,1,6,1,1,1,1,0,1,0,1,1,5,1,2,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,23,2,0,1,1,1,1,1,3,0,0,0,0,0,1,0,5,2,2,1,0,0,1,0,0,0,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,1,5,0,0,0,1,1,1,1,1,1,1,2,1,1,1,17
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084815,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6866344,1,1,1,1,1,1,5,0,4,1,6,6,1,0,4,1,1,1,0,10,0,1,1,1,1,0,1,0,0,0,0,2,1,0,10,0,2,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,0,2,6,1,1,1,1,1,1,1,1,1,4,4,0,0,0,2,0,1,1,0,1,0,0,1,1,1,1,5,3,1,1,1,2,2,1,3,0,7,0,0,0,2,1,14,2,4,0,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,6,1,0,0,1,1,2,1,1,1,1,10,1,1,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7007175,1,1,1,1,1,1,4,0,3,1,3,3,1,4,3,1,1,1,1,7,0,1,1,1,1,0,1,0,1,0,0,2,1,0,7,0,1,1,1,1,0,0,1,2,6,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,5,3,1,1,1,2,2,1,2,0,4,0,0,0,0,1,10,2,3,1,0,0,1,0,1,0,0,0,0,10,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,2,1,1,1,1,7,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084816,1,1,1,1,1,1,2,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,3,2,1,1,1,1,0,1,0,4,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5,2,1,4,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,2,1,1,1,1,1,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084817,1,1,1,1,1,1,2,0,1,1,1,1,1,0,1,5,1,1,0,9,0,1,4,1,1,0,1,0,0,0,0,2,1,0,9,0,1,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,5,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,8,7,1,1,1,2,2,1,3,0,2,0,0,0,0,1,13,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,5,1,0,0,1,1,2,0,0,1,1,9,1,0,0,4
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6565224,1,1,1,1,1,1,4,0,3,1,6,6,1,0,3,2,1,1,0,11,1,1,1,1,1,0,1,0,0,0,0,2,1,0,11,0,2,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,1,1,4,1,3,1,1,1,1,1,1,1,3,3,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,8,4,1,1,1,2,2,1,5,0,7,0,0,0,1,1,15,2,3,1,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,1,1,0,0,1,1,4,1,0,0,1,1,2,1,1,1,1,11,1,1,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084818,1,1,1,1,1,1,2,0,2,1,3,3,1,0,2,0,1,1,0,5,1,0,1,1,1,0,1,0,0,0,0,2,0,0,5,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,9,0,4,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,2,0,1,1,1,1,1,0,0,3,0,0,0,0,0,9,2,2,9,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,1,1,1,0,0,1,1,5,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7056157,1,1,1,1,1,1,8,0,3,1,1,1,1,0,3,0,1,1,0,3,0,0,2,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,1,0,2,1,1,0,1,1,1,1,0,1,3,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,3,2,0,0,1,2,1,1,1,0,1,0,0,0,0,0,7,2,8,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1,1,1,1,0,0,1,1,3,1,1,0,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084819,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084820,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,8,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,12,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,2,1,1,1,1,0,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084821,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6960341,1,1,1,1,1,1,4,0,2,1,2,2,1,4,2,5,1,1,0,9,0,0,2,1,1,1,1,0,0,0,0,2,0,0,9,0,0,1,1,0,0,0,1,1,5,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,2,7,0,1,1,1,1,1,0,0,2,0,0,0,1,0,13,2,4,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,9,1,1,1,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7079121,1,1,1,1,1,1,3,0,2,1,7,7,1,4,2,3,1,1,0,12,0,0,5,1,1,0,1,0,1,0,0,2,1,0,12,0,1,1,1,0,0,0,1,1,5,1,1,1,1,0,1,0,2,1,1,1,3,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,2,0,1,0,0,1,1,1,1,9,5,0,1,1,2,2,1,4,0,7,0,0,0,1,0,15,2,3,2,0,0,1,0,0,0,0,0,0,9,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,12,1,1,0,5
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084822,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,2,1,0,2,0,1,1,1,0,1,0,1,1,5,1,1,1,1,0,1,0,2,1,5,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1,0,0,1,1,1,1,3,2,0,1,1,2,2,1,2,0,0,0,0,0,1,0,5,2,1,2,0,0,1,0,0,1,0,1,0,9,0,0,1,0,0,2,0,1,0,0,0,1,5,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084823,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7070660,1,1,1,1,1,1,4,0,3,1,2,2,1,0,3,0,1,1,1,4,1,0,0,0,1,0,1,0,1,0,0,2,1,0,4,0,1,1,1,0,1,0,1,2,1,1,1,1,1,0,1,0,1,1,1,1,2,0,1,1,1,1,0,1,3,3,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,6,2,0,1,1,2,2,1,3,0,2,0,0,0,1,0,8,2,4,1,0,0,1,0,0,1,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,4,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084824,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084825,1,1,1,1,1,1,2,0,2,1,5,5,1,0,2,0,1,1,0,7,0,0,1,1,1,0,1,0,0,0,0,2,0,0,7,0,1,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,1,1,5,1,1,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,3,2,0,1,1,1,1,1,2,0,5,0,0,0,1,0,11,2,2,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,5,0,0,0,1,1,1,0,0,1,1,7,1,1,0,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084826,1,1,1,1,1,1,2,0,2,1,0,0,1,0,2,0,1,1,0,2,0,0,2,1,1,0,1,0,1,0,0,2,0,0,2,0,1,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,2,0,1,0,0,1,1,1,1,4,2,0,1,1,1,1,1,2,0,0,0,0,0,1,0,6,2,2,1,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2,1,0,1,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6715665,1,1,1,1,1,1,4,0,3,1,0,0,1,0,3,0,1,1,0,0,1,0,2,1,1,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,2,1,1,1,1,1,0,1,0,1,1,6,0,1,0,1,1,1,1,0,1,3,3,0,0,0,1,1,0,2,0,1,0,0,1,1,1,1,4,0,0,1,1,2,2,1,2,0,0,0,0,0,1,0,4,2,4,1,0,0,1,0,0,1,0,1,0,5,0,0,1,0,1,2,0,1,0,0,0,1,6,0,0,0,1,1,1,0,0,1,1,0,1,1,0,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6833304,1,1,1,1,1,1,8,0,2,1,10,10,1,0,2,3,1,1,0,15,0,0,2,1,1,0,1,0,0,0,0,2,1,0,15,0,1,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,2,0,0,1,1,0,1,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,4,5,0,1,1,2,2,1,2,0,10,0,0,0,0,0,19,2,8,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,15,1,0,1,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6362818,1,1,1,1,1,1,11,1,6,1,4,4,1,0,5,3,1,1,0,11,0,1,6,1,1,0,1,1,1,0,0,2,1,0,11,0,1,1,1,1,1,0,1,3,2,1,1,1,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,5,6,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,11,5,2,1,1,2,2,1,3,0,6,0,0,0,0,1,15,2,10,1,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,2,0,1,1,1,11,1,1,1,6
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6768842,1,1,1,1,1,1,4,0,3,1,6,6,1,0,3,1,1,1,0,10,1,1,1,1,1,0,1,0,0,0,0,2,1,0,10,0,1,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,1,1,4,1,2,1,1,1,1,1,1,1,3,3,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,6,3,1,1,1,2,2,1,3,0,7,0,0,0,1,1,14,2,3,1,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,1,1,0,0,1,1,4,1,0,0,1,1,2,1,1,1,1,10,1,1,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084827,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,2,1,1,2,1,1,0,1,0,0,0,0,2,1,0,2,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,4,1,0,1,1,2,2,1,0,0,1,0,0,0,0,1,7,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,0,1,1,2,0,0,1,1,2,1,1,1,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6460121,1,1,1,1,1,1,11,1,6,1,16,16,1,0,6,0,3,1,0,20,0,2,2,1,3,0,1,2,1,0,0,4,1,0,20,0,1,1,1,2,1,0,1,4,3,1,1,1,3,2,3,0,3,0,1,1,1,2,1,1,1,1,2,1,6,6,1,1,1,0,0,2,1,0,1,0,0,1,1,3,3,8,2,2,1,1,2,2,1,2,0,18,0,0,0,0,0,28,4,11,3,0,0,1,0,0,1,0,1,0,11,0,1,1,2,0,1,0,1,2,0,2,1,1,2,2,3,1,1,5,0,0,3,1,20,1,0,0,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7070811,1,1,1,1,1,1,6,0,2,1,5,5,1,0,2,6,1,1,1,13,1,0,0,0,1,0,1,0,0,0,0,2,1,0,13,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,6,1,9,1,0,0,1,1,1,1,0,1,2,2,0,0,0,1,1,0,2,0,1,0,0,1,1,1,1,1,8,0,1,1,2,2,1,0,0,5,0,1,1,1,0,17,2,6,6,0,0,1,0,0,1,0,1,0,5,0,0,1,0,0,2,0,1,0,0,0,1,9,0,0,0,1,1,1,0,0,1,1,13,1,1,0,0
